customer_id,age,gender,location,professional_status,product_category,product_type,use_case,saas_driver,sale_date,units_sold
CUST-0062,28,Male,Manchester NH,Field Technician,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,10/28/2025,8
CUST-0147,23,Male,Portland ME,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,10/28/2025,1
CUST-0006,28,Male,Springfield MA,Field Technician,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,10/28/2025,5
CUST-0177,42,Male,Worcester MA,Healthcare Professional,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,10/29/2025,1
CUST-0303,44,Female,Bridgeport CT,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,10/29/2025,3
CUST-0023,36,Female,Boston MA,Research Scientist,Peripheral,Stylus Pro,E-Signature,SignFlow,10/29/2025,5
CUST-0369,33,Female,Providence RI,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,10/29/2025,2
CUST-0414,56,Female,Worcester MA,Practice Manager,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,10/29/2025,1
CUST-0023,36,Female,Boston MA,Research Scientist,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,10/30/2025,6
CUST-0398,73,Male,Springfield MA,Patient / Consumer,Tablet,Tab Studio,Creative Workflow,DataViz Suite,10/30/2025,1
CUST-0385,39,Female,Springfield MA,Patient / Consumer,Tablet,Tab Compact,Field Data Entry,IntakeFlow,10/30/2025,1
CUST-0139,39,Female,Burlington VT,IT & Technology Staff,Peripheral,Stylus Pro,Digital Annotation,SignFlow,10/30/2025,1
CUST-0377,50,Female,Bridgeport CT,Healthcare Professional,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,10/30/2025,2
CUST-0058,22,Male,Portland ME,Student / Academic,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,10/30/2025,1
CUST-0011,21,Female,Springfield MA,Student / Academic,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,10/30/2025,3
CUST-0413,24,Male,Worcester MA,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,10/30/2025,4
CUST-0099,33,Male,Manchester NH,IT & Technology Staff,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,10/30/2025,4
CUST-0394,47,Female,Springfield MA,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,10/30/2025,1
CUST-0387,39,Male,Portland ME,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,10/30/2025,3
CUST-0228,34,Male,Bridgeport CT,Patient / Consumer,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,10/30/2025,1
CUST-0224,21,Male,Hartford CT,Research Scientist,Tablet,Tab Compact,Inventory Management,InvTrack Pro,10/30/2025,1
CUST-0286,18,Female,Burlington VT,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,10/30/2025,4
CUST-0006,28,Male,Springfield MA,Field Technician,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,10/30/2025,3
CUST-0102,45,Female,Burlington VT,Patient / Consumer,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,10/31/2025,5
CUST-0370,31,Female,Boston MA,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,10/31/2025,1
CUST-0096,28,Female,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,10/31/2025,1
CUST-0160,62,Female,Bridgeport CT,Patient / Consumer,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,10/31/2025,1
CUST-0126,34,Non-binary,Manchester NH,Student / Academic,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,10/31/2025,1
CUST-0193,31,Male,Portland ME,Field Technician,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/1/2025,1
CUST-0066,50,Male,Portland ME,Clinical Administrator,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,11/1/2025,1
CUST-0221,80,Male,Portland ME,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,11/1/2025,2
CUST-0161,34,Female,Burlington VT,Practice Manager,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,11/1/2025,1
CUST-0191,29,Prefer not to say,Manchester NH,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,11/1/2025,1
CUST-0324,62,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,11/1/2025,1
CUST-0287,28,Male,Bridgeport CT,Field Technician,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,11/1/2025,4
CUST-0128,36,Male,Worcester MA,Healthcare Professional,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/3/2025,2
CUST-0362,51,Female,Springfield MA,Clinical Administrator,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/3/2025,2
CUST-0028,36,Male,Portland ME,IT & Technology Staff,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,11/3/2025,1
CUST-0349,40,Female,Manchester NH,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/3/2025,4
CUST-0323,19,Female,Burlington VT,Student / Academic,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,11/3/2025,2
CUST-0370,31,Female,Boston MA,Clinical Administrator,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/3/2025,1
CUST-0149,49,Male,Springfield MA,Practice Manager,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/3/2025,3
CUST-0339,36,Female,Portland ME,IT & Technology Staff,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,11/3/2025,3
CUST-0032,54,Male,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,11/4/2025,1
CUST-0078,33,Prefer not to say,Springfield MA,Research Scientist,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/4/2025,2
CUST-0373,56,Male,Worcester MA,Healthcare Professional,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,11/4/2025,1
CUST-0298,25,Female,Hartford CT,Student / Academic,Peripheral,Stylus Pro,E-Signature,SignFlow,11/4/2025,2
CUST-0153,25,Male,Bridgeport CT,Field Technician,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,11/4/2025,1
CUST-0236,50,Male,Boston MA,Practice Manager,Tablet,Tab Compact,Field Data Entry,IntakeFlow,11/4/2025,1
CUST-0385,39,Female,Springfield MA,Patient / Consumer,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,11/5/2025,3
CUST-0143,21,Female,Providence RI,Research Scientist,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,11/5/2025,3
CUST-0197,33,Male,Worcester MA,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,11/5/2025,1
CUST-0007,77,Female,Boston MA,Patient / Consumer,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,11/6/2025,5
CUST-0129,24,Female,Concord NH,Student / Academic,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,11/6/2025,1
CUST-0360,19,Male,Burlington VT,Student / Academic,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,11/6/2025,8
CUST-0410,37,Male,Concord NH,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,11/6/2025,4
CUST-0214,50,Female,Hartford CT,Practice Manager,Tablet,Tab Pro 12,Patient Education,ClinicalOS,11/6/2025,3
CUST-0375,65,Female,Bridgeport CT,Practice Manager,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,11/6/2025,1
CUST-0240,43,Female,Worcester MA,Research Scientist,Tablet,Tab Compact,Inventory Management,InvTrack Pro,11/6/2025,1
CUST-0389,36,Male,Manchester NH,Field Technician,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/6/2025,1
CUST-0387,39,Male,Portland ME,Research Scientist,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,11/6/2025,2
CUST-0310,48,Male,Worcester MA,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/6/2025,3
CUST-0336,31,Male,Hartford CT,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,11/6/2025,1
CUST-0410,37,Male,Concord NH,IT & Technology Staff,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,11/6/2025,2
CUST-0280,32,Prefer not to say,Manchester NH,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/6/2025,2
CUST-0214,50,Female,Hartford CT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/6/2025,2
CUST-0241,36,Non-binary,Burlington VT,Practice Manager,Tablet,Tab Compact,Patient Intake,InvTrack Pro,11/6/2025,1
CUST-0371,33,Male,Portland ME,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,11/6/2025,4
CUST-0265,35,Female,Worcester MA,Clinical Administrator,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/7/2025,2
CUST-0262,43,Female,Hartford CT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/7/2025,1
CUST-0370,31,Female,Boston MA,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,11/7/2025,1
CUST-0370,31,Female,Boston MA,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/7/2025,2
CUST-0330,43,Non-binary,Boston MA,Clinical Administrator,Tablet,Tab Compact,Patient Intake,IntakeFlow,11/7/2025,1
CUST-0328,43,Female,Springfield MA,Research Scientist,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,11/7/2025,1
CUST-0147,23,Male,Portland ME,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/7/2025,5
CUST-0276,48,Female,Hartford CT,Practice Manager,Tablet,Tab Studio,Data Visualisation,DataViz Suite,11/7/2025,1
CUST-0168,43,Male,Springfield MA,Field Technician,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,11/7/2025,3
CUST-0028,36,Male,Portland ME,IT & Technology Staff,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/7/2025,4
CUST-0148,30,Female,Manchester NH,Practice Manager,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/7/2025,3
CUST-0313,35,Female,Portland ME,Field Technician,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,11/7/2025,1
CUST-0224,21,Male,Hartford CT,Research Scientist,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,11/8/2025,1
CUST-0211,47,Female,Portland ME,Healthcare Professional,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,11/8/2025,1
CUST-0349,40,Female,Manchester NH,Patient / Consumer,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/8/2025,4
CUST-0011,21,Female,Springfield MA,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,11/8/2025,3
CUST-0035,65,Prefer not to say,Boston MA,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,11/8/2025,1
CUST-0002,34,Male,Manchester NH,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,11/9/2025,1
CUST-0331,51,Female,Boston MA,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,11/9/2025,3
CUST-0315,47,Female,Burlington VT,Research Scientist,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/10/2025,4
CUST-0144,39,Male,Springfield MA,Clinical Administrator,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,11/10/2025,1
CUST-0256,44,Female,Burlington VT,Patient / Consumer,Tablet,Tab Studio,Creative Workflow,DataViz Suite,11/10/2025,2
CUST-0414,56,Female,Worcester MA,Practice Manager,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,11/10/2025,1
CUST-0324,62,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/10/2025,1
CUST-0390,21,Male,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/11/2025,1
CUST-0153,25,Male,Bridgeport CT,Field Technician,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,11/11/2025,1
CUST-0372,26,Male,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/11/2025,3
CUST-0340,26,Prefer not to say,Bridgeport CT,Field Technician,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,11/11/2025,5
CUST-0004,57,Male,Portland ME,Healthcare Professional,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,11/11/2025,2
CUST-0323,19,Female,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/11/2025,6
CUST-0287,28,Male,Bridgeport CT,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,11/11/2025,3
CUST-0124,29,Male,Bridgeport CT,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,11/11/2025,3
CUST-0342,44,Male,Manchester NH,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/11/2025,3
CUST-0342,44,Male,Manchester NH,Healthcare Professional,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,11/11/2025,1
CUST-0388,43,Male,Hartford CT,Field Technician,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,11/11/2025,1
CUST-0210,80,Female,Burlington VT,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,11/11/2025,1
CUST-0372,26,Male,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/11/2025,2
CUST-0337,38,Female,Concord NH,Patient / Consumer,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,11/11/2025,1
CUST-0354,28,Female,Providence RI,Field Technician,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,11/12/2025,1
CUST-0044,38,Male,Concord NH,Healthcare Professional,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/12/2025,1
CUST-0276,48,Female,Hartford CT,Practice Manager,Tablet,Tab Studio,Data Visualisation,DataViz Suite,11/12/2025,1
CUST-0210,80,Female,Burlington VT,Patient / Consumer,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,11/12/2025,4
CUST-0362,51,Female,Springfield MA,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,11/12/2025,2
CUST-0164,30,Male,Portland ME,Clinical Administrator,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,11/12/2025,3
CUST-0224,21,Male,Hartford CT,Research Scientist,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,11/12/2025,1
CUST-0338,35,Female,Manchester NH,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DataViz Suite,11/12/2025,3
CUST-0372,26,Male,Burlington VT,Student / Academic,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,11/12/2025,1
CUST-0041,63,Female,Bridgeport CT,Patient / Consumer,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/12/2025,2
CUST-0143,21,Female,Providence RI,Research Scientist,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,11/12/2025,1
CUST-0315,47,Female,Burlington VT,Research Scientist,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,11/12/2025,3
CUST-0123,39,Male,Manchester NH,Field Technician,Tablet,Tab Compact,Patient Intake,IntakeFlow,11/12/2025,1
CUST-0188,37,Female,Portland ME,Clinical Administrator,Peripheral,BioSensor Band,Remote Monitoring,BioStream API,11/12/2025,3
CUST-0299,45,Female,Hartford CT,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/13/2025,1
CUST-0202,37,Female,Burlington VT,IT & Technology Staff,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/13/2025,1
CUST-0277,39,Male,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,11/13/2025,1
CUST-0022,31,Female,Burlington VT,IT & Technology Staff,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,11/13/2025,2
CUST-0188,37,Female,Portland ME,Clinical Administrator,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/13/2025,1
CUST-0082,41,Female,Manchester NH,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,11/13/2025,1
CUST-0326,31,Female,Burlington VT,Practice Manager,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/14/2025,2
CUST-0026,24,Male,Hartford CT,Student / Academic,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,11/14/2025,3
CUST-0378,54,Female,Boston MA,Patient / Consumer,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,11/14/2025,5
CUST-0048,41,Male,Hartford CT,IT & Technology Staff,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,11/14/2025,3
CUST-0379,63,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/14/2025,1
CUST-0244,43,Female,Burlington VT,Research Scientist,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,11/14/2025,3
CUST-0275,36,Female,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,11/14/2025,4
CUST-0081,31,Male,Bridgeport CT,IT & Technology Staff,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,11/14/2025,3
CUST-0168,43,Male,Springfield MA,Field Technician,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/14/2025,3
CUST-0272,29,Male,Portland ME,Practice Manager,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,11/14/2025,1
CUST-0353,39,Male,Concord NH,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/14/2025,1
CUST-0373,56,Male,Worcester MA,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,11/14/2025,1
CUST-0094,35,Female,Concord NH,Clinical Administrator,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/15/2025,1
CUST-0125,34,Female,Bridgeport CT,Field Technician,Tablet,Tab Compact,Inventory Management,IntakeFlow,11/15/2025,1
CUST-0387,39,Male,Portland ME,Research Scientist,Peripheral,Stylus Pro,Digital Annotation,SignFlow,11/15/2025,1
CUST-0274,44,Female,Portland ME,Practice Manager,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,11/16/2025,1
CUST-0321,36,Prefer not to say,Hartford CT,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/16/2025,4
CUST-0235,57,Female,Worcester MA,Clinical Administrator,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/16/2025,2
CUST-0170,24,Female,Concord NH,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,11/16/2025,3
CUST-0086,33,Male,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,11/17/2025,1
CUST-0091,42,Female,Springfield MA,Healthcare Professional,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,11/17/2025,3
CUST-0011,21,Female,Springfield MA,Student / Academic,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,11/17/2025,2
CUST-0359,25,Male,Concord NH,Student / Academic,Peripheral,Stylus Pro,Digital Annotation,SignFlow,11/17/2025,1
CUST-0075,18,Non-binary,Hartford CT,Patient / Consumer,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,11/17/2025,5
CUST-0312,41,Male,Manchester NH,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/17/2025,2
CUST-0032,54,Male,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,11/17/2025,3
CUST-0199,42,Female,Hartford CT,Healthcare Professional,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,11/17/2025,1
CUST-0314,52,Non-binary,Providence RI,Practice Manager,Tablet,Tab Compact,Inventory Management,IntakeFlow,11/17/2025,1
CUST-0051,38,Female,Worcester MA,Research Scientist,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,11/17/2025,2
CUST-0263,18,Male,Springfield MA,Patient / Consumer,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,11/17/2025,3
CUST-0390,21,Male,Burlington VT,Student / Academic,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,11/17/2025,2
CUST-0030,27,Male,Providence RI,Field Technician,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,11/18/2025,2
CUST-0357,41,Female,Portland ME,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/18/2025,4
CUST-0392,42,Male,Manchester NH,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/18/2025,3
CUST-0285,50,Male,Springfield MA,IT & Technology Staff,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,11/18/2025,1
CUST-0372,26,Male,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,11/18/2025,3
CUST-0099,33,Male,Manchester NH,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,11/18/2025,4
CUST-0139,39,Female,Burlington VT,IT & Technology Staff,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,11/18/2025,6
CUST-0311,31,Male,Worcester MA,IT & Technology Staff,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,11/18/2025,1
CUST-0395,29,Female,Worcester MA,Student / Academic,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,11/18/2025,1
CUST-0311,31,Male,Worcester MA,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,11/18/2025,3
CUST-0315,47,Female,Burlington VT,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/18/2025,3
CUST-0324,62,Prefer not to say,Worcester MA,Healthcare Professional,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,11/18/2025,1
CUST-0407,28,Male,Boston MA,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,11/18/2025,3
CUST-0405,21,Male,Providence RI,Student / Academic,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,11/18/2025,2
CUST-0291,41,Male,Bridgeport CT,Practice Manager,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,11/18/2025,2
CUST-0077,44,Male,Burlington VT,Practice Manager,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/18/2025,4
CUST-0388,43,Male,Hartford CT,Field Technician,Tablet,Tab Compact,Patient Intake,IntakeFlow,11/19/2025,3
CUST-0355,29,Female,Hartford CT,Field Technician,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,11/19/2025,5
CUST-0125,34,Female,Bridgeport CT,Field Technician,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/19/2025,3
CUST-0402,30,Female,Bridgeport CT,Research Scientist,Peripheral,Stylus Pro,Digital Annotation,SignFlow,11/19/2025,1
CUST-0144,39,Male,Springfield MA,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/19/2025,4
CUST-0314,52,Non-binary,Providence RI,Practice Manager,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,11/19/2025,4
CUST-0044,38,Male,Concord NH,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,11/19/2025,3
CUST-0103,38,Male,Worcester MA,Healthcare Professional,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,11/19/2025,2
CUST-0416,31,Male,Manchester NH,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/19/2025,1
CUST-0275,36,Female,Burlington VT,Patient / Consumer,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,11/19/2025,1
CUST-0275,36,Female,Burlington VT,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,11/19/2025,1
CUST-0042,37,Male,Providence RI,Research Scientist,Tablet,Tab Compact,Patient Intake,IntakeFlow,11/19/2025,2
CUST-0300,48,Female,Worcester MA,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,11/19/2025,1
CUST-0107,43,Female,Manchester NH,Field Technician,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/20/2025,1
CUST-0202,37,Female,Burlington VT,IT & Technology Staff,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/20/2025,2
CUST-0093,40,Male,Concord NH,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,11/20/2025,1
CUST-0320,49,Female,Burlington VT,Patient / Consumer,Tablet,Tab Compact,Field Data Entry,InvTrack Pro,11/20/2025,3
CUST-0373,56,Male,Worcester MA,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/20/2025,6
CUST-0404,42,Male,Burlington VT,Healthcare Professional,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,11/21/2025,2
CUST-0138,30,Male,Worcester MA,IT & Technology Staff,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,11/21/2025,2
CUST-0248,41,Male,Burlington VT,Patient / Consumer,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,11/21/2025,1
CUST-0189,35,Female,Concord NH,Practice Manager,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,11/21/2025,2
CUST-0006,28,Male,Springfield MA,Field Technician,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/21/2025,2
CUST-0073,35,Female,Boston MA,Research Scientist,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,11/21/2025,3
CUST-0313,35,Female,Portland ME,Field Technician,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,11/21/2025,2
CUST-0185,39,Female,Portland ME,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,11/22/2025,1
CUST-0028,36,Male,Portland ME,IT & Technology Staff,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,11/22/2025,4
CUST-0256,44,Female,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Remote Monitoring,BioStream API,11/23/2025,5
CUST-0083,51,Female,Portland ME,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/23/2025,3
CUST-0260,49,Prefer not to say,Burlington VT,Healthcare Professional,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,11/23/2025,1
CUST-0119,37,Female,Hartford CT,Field Technician,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,11/23/2025,1
CUST-0179,39,Male,Concord NH,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/24/2025,2
